;year;gender;race;borough;mean_Q131;mean_Q133;count;total_surveys_borough;proportion_subgroup;Q131_Q133_avg;year;mean_Q131;mean_Q133;count;total_surveys_borough;proportion_subgroup;Q131_Q133_avg;gender_Male;race_Black;race_White;borough_Barking and Dagenham;borough_Barnet;borough_Bexley;borough_Brent;borough_Bromley;borough_Camden;borough_Croydon;borough_Ealing;borough_Enfield;borough_Greenwich;borough_Hackney;borough_Hammersmith & Fulham;borough_Hammersmith and Fulham;borough_Haringey;borough_Harrow;borough_Havering;borough_Hillingdon;borough_Hounslow;borough_Islington;borough_Kensington & Chelsea;borough_Kensington and Chelsea;borough_Kingston upon Thames;borough_Lambeth;borough_Lewisham;borough_Merton;borough_Newham;borough_Redbridge;borough_Richmond Upon Thames;borough_Richmond upon Thames;borough_Southwark;borough_Sutton;borough_Tower Hamlets;borough_Waltham Forest;borough_Wandsworth;borough_Westminster
68;2020;Female;Black;Waltham Forest;1.2380952380952381;1.4761904761904763;21;331;0.0634441087613293;1.3571428571428572;2020;1.2380952380952381;1.4761904761904763;21;331;0.0634441087613293;1.3571428571428572;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
69;2020;Female;Black;Wandsworth;1.25;1.5416666666666667;24;324;0.07407407407407407;1.3958333333333335;2020;1.25;1.5416666666666667;24;324;0.07407407407407407;1.3958333333333335;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False
70;2020;Female;Black;Westminster;1.4545454545454546;1.8181818181818181;11;317;0.03470031545741325;1.6363636363636362;2020;1.4545454545454546;1.8181818181818181;11;317;0.03470031545741325;1.6363636363636362;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
71;2020;Female;White;Barking & Dagenham;1.4862385321100917;1.724770642201835;109;256;0.42578125;1.6055045871559632;2020;1.4862385321100917;1.724770642201835;109;256;0.42578125;1.6055045871559632;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
72;2020;Female;White;Barking and Dagenham;1.25;1.4642857142857142;28;87;0.3218390804597701;1.3571428571428572;2020;1.25;1.4642857142857142;28;87;0.3218390804597701;1.3571428571428572;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
73;2020;Female;White;Barnet;1.4411764705882353;1.75;136;334;0.40718562874251496;1.5955882352941178;2020;1.4411764705882353;1.75;136;334;0.40718562874251496;1.5955882352941178;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
74;2020;Female;White;Bexley;1.5755813953488371;1.6395348837209303;172;339;0.5073746312684366;1.6075581395348837;2020;1.5755813953488371;1.6395348837209303;172;339;0.5073746312684366;1.6075581395348837;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
75;2020;Female;White;Brent;1.6022727272727273;1.8409090909090908;88;333;0.26426426426426425;1.7215909090909092;2020;1.6022727272727273;1.8409090909090908;88;333;0.26426426426426425;1.7215909090909092;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
76;2020;Female;White;Bromley;1.565217391304348;1.8074534161490683;161;344;0.4680232558139535;1.6863354037267082;2020;1.565217391304348;1.8074534161490683;161;344;0.4680232558139535;1.6863354037267082;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
77;2020;Female;White;Camden;1.546875;1.75;128;330;0.3878787878787879;1.6484375;2020;1.546875;1.75;128;330;0.3878787878787879;1.6484375;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
78;2020;Female;White;Croydon;1.5691056910569106;1.7154471544715446;123;340;0.36176470588235293;1.6422764227642275;2020;1.5691056910569106;1.7154471544715446;123;340;0.36176470588235293;1.6422764227642275;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
79;2020;Female;White;Ealing;1.5089285714285714;1.6875;112;331;0.338368580060423;1.5982142857142856;2020;1.5089285714285714;1.6875;112;331;0.338368580060423;1.5982142857142856;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
80;2020;Female;White;Enfield;1.6095890410958904;1.7397260273972603;146;327;0.44648318042813456;1.6746575342465753;2020;1.6095890410958904;1.7397260273972603;146;327;0.44648318042813456;1.6746575342465753;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
81;2020;Female;White;Greenwich;1.424;1.648;125;334;0.37425149700598803;1.536;2020;1.424;1.648;125;334;0.37425149700598803;1.536;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
82;2020;Female;White;Hackney;1.3421052631578947;1.631578947368421;114;318;0.3584905660377358;1.486842105263158;2020;1.3421052631578947;1.631578947368421;114;318;0.3584905660377358;1.486842105263158;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
83;2020;Female;White;Hammersmith & Fulham;1.5636363636363637;1.690909090909091;110;243;0.45267489711934156;1.6272727272727274;2020;1.5636363636363637;1.690909090909091;110;243;0.45267489711934156;1.6272727272727274;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
84;2020;Female;White;Hammersmith and Fulham;1.425;1.95;40;81;0.49382716049382713;1.6875;2020;1.425;1.95;40;81;0.49382716049382713;1.6875;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
85;2020;Female;White;Haringey;1.4927536231884058;1.681159420289855;138;329;0.4194528875379939;1.5869565217391304;2020;1.4927536231884058;1.681159420289855;138;329;0.4194528875379939;1.5869565217391304;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
86;2020;Female;White;Harrow;1.6126126126126126;1.882882882882883;111;350;0.3171428571428571;1.7477477477477477;2020;1.6126126126126126;1.882882882882883;111;350;0.3171428571428571;1.7477477477477477;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
87;2020;Female;White;Havering;1.5480225988700564;1.6779661016949152;177;323;0.5479876160990712;1.6129943502824857;2020;1.5480225988700564;1.6779661016949152;177;323;0.5479876160990712;1.6129943502824857;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
88;2020;Female;White;Hillingdon;1.609375;1.7578125;128;341;0.375366568914956;1.68359375;2020;1.609375;1.7578125;128;341;0.375366568914956;1.68359375;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
89;2020;Female;White;Hounslow;1.4766355140186915;1.766355140186916;107;336;0.31845238095238093;1.6214953271028039;2020;1.4766355140186915;1.766355140186916;107;336;0.31845238095238093;1.6214953271028039;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
90;2020;Female;White;Islington;1.4927536231884058;1.7608695652173914;138;316;0.43670886075949367;1.6268115942028984;2020;1.4927536231884058;1.7608695652173914;138;316;0.43670886075949367;1.6268115942028984;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
91;2020;Female;White;Kensington & Chelsea;1.6428571428571428;1.7678571428571428;112;241;0.46473029045643155;1.7053571428571428;2020;1.6428571428571428;1.7678571428571428;112;241;0.46473029045643155;1.7053571428571428;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
92;2020;Female;White;Kensington and Chelsea;1.2692307692307692;1.5769230769230769;26;76;0.34210526315789475;1.423076923076923;2020;1.2692307692307692;1.5769230769230769;26;76;0.34210526315789475;1.423076923076923;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
93;2020;Female;White;Kingston upon Thames;1.6838709677419355;1.793548387096774;155;340;0.45588235294117646;1.738709677419355;2020;1.6838709677419355;1.793548387096774;155;340;0.45588235294117646;1.738709677419355;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False
94;2020;Female;White;Lambeth;1.3305785123966942;1.5537190082644627;121;332;0.3644578313253012;1.4421487603305785;2020;1.3305785123966942;1.5537190082644627;121;332;0.3644578313253012;1.4421487603305785;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
95;2020;Female;White;Lewisham;1.4065040650406504;1.6504065040650406;123;320;0.384375;1.5284552845528454;2020;1.4065040650406504;1.6504065040650406;123;320;0.384375;1.5284552845528454;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False
96;2020;Female;White;Merton;1.6402877697841727;1.7553956834532374;139;337;0.4124629080118694;1.6978417266187051;2020;1.6402877697841727;1.7553956834532374;139;337;0.4124629080118694;1.6978417266187051;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
97;2020;Female;White;Newham;1.3734939759036144;1.6265060240963856;83;329;0.25227963525835867;1.5;2020;1.3734939759036144;1.6265060240963856;83;329;0.25227963525835867;1.5;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
98;2020;Female;White;Redbridge;1.3888888888888888;1.5555555555555556;108;344;0.313953488372093;1.4722222222222223;2020;1.3888888888888888;1.5555555555555556;108;344;0.313953488372093;1.4722222222222223;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
99;2020;Female;White;Richmond Upon Thames;1.7286821705426356;1.7674418604651163;129;266;0.4849624060150376;1.748062015503876;2020;1.7286821705426356;1.7674418604651163;129;266;0.4849624060150376;1.748062015503876;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
100;2020;Female;White;Richmond upon Thames;1.5405405405405406;1.8108108108108107;37;79;0.46835443037974683;1.6756756756756757;2020;1.5405405405405406;1.8108108108108107;37;79;0.46835443037974683;1.6756756756756757;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
101;2020;Female;White;Southwark;1.376068376068376;1.6324786324786325;117;319;0.3667711598746082;1.5042735042735043;2020;1.376068376068376;1.6324786324786325;117;319;0.3667711598746082;1.5042735042735043;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False
102;2020;Female;White;Sutton;1.5668789808917198;1.7388535031847134;157;347;0.45244956772334294;1.6528662420382165;2020;1.5668789808917198;1.7388535031847134;157;347;0.45244956772334294;1.6528662420382165;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
103;2020;Female;White;Tower Hamlets;1.4431818181818181;1.6590909090909092;88;316;0.27848101265822783;1.5511363636363638;2020;1.4431818181818181;1.6590909090909092;88;316;0.27848101265822783;1.5511363636363638;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False
104;2020;Female;White;Waltham Forest;1.565217391304348;1.7391304347826086;138;331;0.4169184290030212;1.6521739130434783;2020;1.565217391304348;1.7391304347826086;138;331;0.4169184290030212;1.6521739130434783;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
105;2020;Female;White;Wandsworth;1.5319148936170213;1.7730496453900708;141;324;0.4351851851851852;1.6524822695035462;2020;1.5319148936170213;1.7730496453900708;141;324;0.4351851851851852;1.6524822695035462;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False
106;2020;Female;White;Westminster;1.5121951219512195;1.7398373983739837;123;317;0.38801261829652994;1.6260162601626016;2020;1.5121951219512195;1.7398373983739837;123;317;0.38801261829652994;1.6260162601626016;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
107;2020;Male;Asian;Barking & Dagenham;1.4166666666666667;1.625;24;256;0.09375;1.5208333333333335;2020;1.4166666666666667;1.625;24;256;0.09375;1.5208333333333335;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
108;2020;Male;Asian;Barking and Dagenham;1.2222222222222223;1.3333333333333333;9;87;0.10344827586206896;1.2777777777777777;2020;1.2222222222222223;1.3333333333333333;9;87;0.10344827586206896;1.2777777777777777;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
109;2020;Male;Asian;Barnet;1.72;1.88;25;334;0.0748502994011976;1.7999999999999998;2020;1.72;1.88;25;334;0.0748502994011976;1.7999999999999998;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
110;2020;Male;Asian;Bexley;1.4285714285714286;2.0;7;339;0.02064896755162242;1.7142857142857144;2020;1.4285714285714286;2.0;7;339;0.02064896755162242;1.7142857142857144;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
111;2020;Male;Asian;Brent;1.8524590163934427;1.8032786885245902;61;333;0.1831831831831832;1.8278688524590163;2020;1.8524590163934427;1.8032786885245902;61;333;0.1831831831831832;1.8278688524590163;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
112;2020;Male;Asian;Bromley;1.5625;1.625;16;344;0.046511627906976744;1.59375;2020;1.5625;1.625;16;344;0.046511627906976744;1.59375;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
113;2020;Male;Asian;Camden;1.7;1.7666666666666666;30;330;0.09090909090909091;1.7333333333333334;2020;1.7;1.7666666666666666;30;330;0.09090909090909091;1.7333333333333334;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
114;2020;Male;Asian;Croydon;1.3571428571428572;1.6428571428571428;28;340;0.08235294117647059;1.5;2020;1.3571428571428572;1.6428571428571428;28;340;0.08235294117647059;1.5;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
115;2020;Male;Asian;Ealing;1.4166666666666667;1.75;24;331;0.07250755287009064;1.5833333333333335;2020;1.4166666666666667;1.75;24;331;0.07250755287009064;1.5833333333333335;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
116;2020;Male;Asian;Enfield;1.3846153846153846;2.076923076923077;13;327;0.039755351681957186;1.7307692307692308;2020;1.3846153846153846;2.076923076923077;13;327;0.039755351681957186;1.7307692307692308;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
117;2020;Male;Asian;Greenwich;1.2857142857142858;1.5714285714285714;14;334;0.041916167664670656;1.4285714285714286;2020;1.2857142857142858;1.5714285714285714;14;334;0.041916167664670656;1.4285714285714286;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
118;2020;Male;Asian;Hackney;1.4090909090909092;1.5454545454545454;22;318;0.06918238993710692;1.4772727272727273;2020;1.4090909090909092;1.5454545454545454;22;318;0.06918238993710692;1.4772727272727273;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
119;2020;Male;Asian;Hammersmith & Fulham;1.5833333333333333;1.5833333333333333;12;243;0.04938271604938271;1.5833333333333333;2020;1.5833333333333333;1.5833333333333333;12;243;0.04938271604938271;1.5833333333333333;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
120;2020;Male;Asian;Hammersmith and Fulham;1.6666666666666667;1.6666666666666667;3;81;0.037037037037037035;1.6666666666666667;2020;1.6666666666666667;1.6666666666666667;3;81;0.037037037037037035;1.6666666666666667;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
121;2020;Male;Asian;Haringey;1.8181818181818181;1.7272727272727273;11;329;0.03343465045592705;1.7727272727272727;2020;1.8181818181818181;1.7272727272727273;11;329;0.03343465045592705;1.7727272727272727;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
122;2020;Male;Asian;Harrow;1.4794520547945205;1.7808219178082192;73;350;0.20857142857142857;1.6301369863013697;2020;1.4794520547945205;1.7808219178082192;73;350;0.20857142857142857;1.6301369863013697;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
123;2020;Male;Asian;Havering;1.5;1.8;10;323;0.030959752321981424;1.65;2020;1.5;1.8;10;323;0.030959752321981424;1.65;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
124;2020;Male;Asian;Hillingdon;1.6875;1.8333333333333333;48;341;0.14076246334310852;1.7604166666666665;2020;1.6875;1.8333333333333333;48;341;0.14076246334310852;1.7604166666666665;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
125;2020;Male;Asian;Hounslow;1.734375;1.96875;64;336;0.19047619047619047;1.8515625;2020;1.734375;1.96875;64;336;0.19047619047619047;1.8515625;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
126;2020;Male;Asian;Islington;1.5;1.5;8;316;0.02531645569620253;1.5;2020;1.5;1.5;8;316;0.02531645569620253;1.5;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
127;2020;Male;Asian;Kensington & Chelsea;1.2727272727272727;1.3636363636363635;11;241;0.04564315352697095;1.3181818181818181;2020;1.2727272727272727;1.3636363636363635;11;241;0.04564315352697095;1.3181818181818181;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
128;2020;Male;Asian;Kensington and Chelsea;1.0;1.75;4;76;0.05263157894736842;1.375;2020;1.0;1.75;4;76;0.05263157894736842;1.375;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
129;2020;Male;Asian;Kingston upon Thames;1.6;1.68;25;340;0.07352941176470588;1.6400000000000001;2020;1.6;1.68;25;340;0.07352941176470588;1.6400000000000001;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False
130;2020;Male;Asian;Lambeth;1.75;2.125;8;332;0.024096385542168676;1.9375;2020;1.75;2.125;8;332;0.024096385542168676;1.9375;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
131;2020;Male;Asian;Lewisham;1.1333333333333333;1.9333333333333333;15;320;0.046875;1.5333333333333332;2020;1.1333333333333333;1.9333333333333333;15;320;0.046875;1.5333333333333332;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False
132;2020;Male;Asian;Merton;1.59375;1.6875;32;337;0.09495548961424333;1.640625;2020;1.59375;1.6875;32;337;0.09495548961424333;1.640625;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
133;2020;Male;Asian;Newham;1.5;1.75;56;329;0.1702127659574468;1.625;2020;1.5;1.75;56;329;0.1702127659574468;1.625;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
134;2020;Male;Asian;Redbridge;1.5454545454545454;1.6515151515151516;66;344;0.19186046511627908;1.5984848484848486;2020;1.5454545454545454;1.6515151515151516;66;344;0.19186046511627908;1.5984848484848486;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
135;2020;Male;Asian;Richmond Upon Thames;1.4285714285714286;1.4285714285714286;7;266;0.02631578947368421;1.4285714285714286;2020;1.4285714285714286;1.4285714285714286;7;266;0.02631578947368421;1.4285714285714286;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
136;2020;Male;Asian;Southwark;1.4444444444444444;1.6666666666666667;9;319;0.02821316614420063;1.5555555555555556;2020;1.4444444444444444;1.6666666666666667;9;319;0.02821316614420063;1.5555555555555556;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False
137;2020;Male;Asian;Sutton;1.4545454545454546;1.5454545454545454;22;347;0.06340057636887608;1.5;2020;1.4545454545454546;1.5454545454545454;22;347;0.06340057636887608;1.5;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
138;2020;Male;Asian;Tower Hamlets;1.4923076923076923;1.7384615384615385;65;316;0.20569620253164558;1.6153846153846154;2020;1.4923076923076923;1.7384615384615385;65;316;0.20569620253164558;1.6153846153846154;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False
139;2020;Male;Asian;Waltham Forest;1.4375;1.9375;32;331;0.09667673716012085;1.6875;2020;1.4375;1.9375;32;331;0.09667673716012085;1.6875;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
140;2020;Male;Asian;Wandsworth;1.411764705882353;1.8823529411764706;17;324;0.05246913580246913;1.6470588235294117;2020;1.411764705882353;1.8823529411764706;17;324;0.05246913580246913;1.6470588235294117;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False
141;2020;Male;Asian;Westminster;1.6;1.76;25;317;0.07886435331230283;1.6800000000000002;2020;1.6;1.76;25;317;0.07886435331230283;1.6800000000000002;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
142;2020;Male;Black;Barking & Dagenham;1.8;2.04;25;256;0.09765625;1.92;2020;1.8;2.04;25;256;0.09765625;1.92;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
143;2020;Male;Black;Barking and Dagenham;1.5;1.6666666666666667;6;87;0.06896551724137931;1.5833333333333335;2020;1.5;1.6666666666666667;6;87;0.06896551724137931;1.5833333333333335;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
144;2020;Male;Black;Barnet;1.368421052631579;1.8421052631578947;19;334;0.05688622754491018;1.6052631578947367;2020;1.368421052631579;1.8421052631578947;19;334;0.05688622754491018;1.6052631578947367;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
145;2020;Male;Black;Bexley;1.6875;1.8125;16;339;0.0471976401179941;1.75;2020;1.6875;1.8125;16;339;0.0471976401179941;1.75;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
146;2020;Male;Black;Brent;1.2941176470588236;1.588235294117647;17;333;0.05105105105105105;1.4411764705882353;2020;1.2941176470588236;1.588235294117647;17;333;0.05105105105105105;1.4411764705882353;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
147;2020;Male;Black;Bromley;1.6;1.8;10;344;0.029069767441860465;1.7000000000000002;2020;1.6;1.8;10;344;0.029069767441860465;1.7000000000000002;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
