,year,borough,Post Type,Like,Retweet,Reply,Post Type_image,Post Type_text,Post Type_video,Police force,Contact / Interact,London,Project Servator,Local,Missing person,Crime,Arrest / Results,Traffic,Drugs
40200,2017,Merton,text,1,4,2,0,1,0,0,0,1,0,0,0,0,0,1,0
40201,2017,Merton,text,,1,,0,1,0,0,0,0,0,1,0,0,0,1,0
40202,2017,Merton,text,,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
40203,2017,Merton,video,3,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0
40204,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40205,2017,Merton,text,1,,,0,1,0,0,1,0,0,0,0,0,0,0,0
40206,2017,Merton,image,3,2,,1,0,0,1,0,0,0,1,0,1,0,0,0
40207,2017,Merton,image,20,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40208,2017,Merton,text,3,1,,0,1,0,0,0,0,0,0,0,0,0,0,0
40209,2017,Merton,video,15,16,4,0,0,1,0,0,0,0,0,0,0,0,0,0
40210,2017,Merton,text,21,5,,0,1,0,0,1,0,0,0,1,1,1,0,0
40211,2017,Merton,text,3,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40212,2017,Merton,image,20,5,7,1,0,0,0,1,0,0,0,0,0,0,0,0
40213,2017,Merton,text,,2,,0,1,0,0,0,0,0,0,0,0,0,0,0
40214,2017,Merton,image,1,1,,1,0,0,0,1,1,0,0,0,1,0,0,0
40215,2017,Merton,text,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0
40216,2017,Merton,text,1,1,,0,1,0,0,0,0,0,0,0,0,0,0,0
40217,2017,Merton,image,5,1,,1,0,0,0,0,0,0,0,0,0,0,0,0
40218,2017,Merton,text,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40219,2017,Merton,text,11,,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40220,2017,Merton,text,,1,,0,1,0,1,0,0,0,0,0,0,0,0,0
40221,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,1,1,0,0
40222,2017,Merton,text,11,5,1,0,1,0,0,1,0,0,0,1,1,1,0,0
40223,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40224,2017,Merton,text,4,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40225,2017,Merton,image,11,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0
40226,2017,Merton,text,13,23,1,0,1,0,0,0,1,0,0,0,0,0,0,0
40227,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40228,2017,Merton,image,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
40229,2017,Merton,text,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40230,2017,Merton,text,2,1,,0,1,0,0,0,0,0,0,0,0,0,0,0
40231,2017,Merton,text,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40232,2017,Merton,image,11,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0
40233,2017,Merton,text,2,2,,0,1,0,0,0,0,0,0,0,0,0,0,0
40234,2017,Merton,image,6,5,,1,0,0,1,1,0,0,0,0,0,0,0,0
40235,2017,Merton,image,8,1,,1,0,0,0,0,0,0,0,0,1,0,0,0
40236,2017,Merton,video,6,1,,0,0,1,0,1,0,0,0,0,0,0,0,0
40237,2017,Merton,image,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0
40238,2017,Merton,text,5,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40239,2017,Merton,image,31,17,,1,0,0,1,0,0,0,0,0,0,1,0,0
40240,2017,Merton,image,3,4,,1,0,0,1,0,1,0,0,0,0,0,0,0
40241,2017,Merton,image,15,4,3,1,0,0,1,1,0,0,1,0,0,1,0,0
40242,2017,Merton,video,3,,,0,0,1,0,0,0,0,0,0,0,0,0,0
40243,2017,Merton,video,2,2,,0,0,1,0,0,0,0,0,0,1,0,0,0
40244,2017,Merton,image,1,5,,1,0,0,1,0,0,0,0,0,1,1,1,0
40245,2017,Merton,image,1,1,,1,0,0,1,0,0,0,0,0,0,0,0,0
40246,2017,Merton,image,2,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0
40247,2017,Merton,text,4,1,,0,1,0,0,1,0,0,0,0,1,1,0,0
40248,2017,Merton,text,2,6,,0,1,0,1,1,0,0,1,1,0,1,0,0
40249,2017,Merton,image,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
40250,2017,Merton,text,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40251,2017,Merton,image,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40252,2017,Merton,image,6,5,,1,0,0,0,1,0,0,0,0,1,0,0,0
40253,2017,Merton,image,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0
40254,2017,Merton,image,7,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0
40255,2017,Merton,image,16,31,1,1,0,0,1,1,0,0,0,1,0,0,0,0
40256,2017,Merton,video,22,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0
40257,2017,Merton,text,,,,0,1,0,1,0,0,0,1,0,0,0,1,0
40258,2017,Merton,image,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
40259,2017,Merton,text,1,2,,0,1,0,0,0,0,0,0,0,0,0,0,0
40260,2017,Merton,image,5,2,,1,0,0,0,1,0,0,0,0,0,0,0,0
40261,2017,Merton,image,4,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0
40262,2017,Merton,text,3,,,0,1,0,0,1,0,0,0,1,1,1,0,0
40263,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40264,2017,Merton,image,6,3,,1,0,0,0,0,0,0,0,0,0,0,1,0
40265,2017,Merton,image,3,3,,1,0,0,0,0,0,0,0,0,0,0,1,0
40266,2017,Merton,text,,,1,0,1,0,1,1,0,0,0,0,0,0,0,0
40267,2017,Merton,image,10,48,3,1,0,0,0,0,0,0,0,0,0,0,0,0
40268,2017,Merton,text,,,,0,1,0,1,0,0,0,0,0,0,0,0,0
40269,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40270,2017,Merton,text,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40271,2017,Merton,image,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
40272,2017,Merton,text,,,,0,1,0,1,1,0,0,0,0,0,0,0,0
40273,2017,Merton,text,3,10,,0,1,0,0,0,0,0,0,0,0,0,0,0
40274,2017,Merton,image,1,,,1,0,0,0,0,0,0,0,0,1,0,1,0
40275,2017,Merton,image,3,3,,1,0,0,0,0,0,0,0,0,0,0,0,0
40276,2017,Merton,text,2,2,,0,1,0,0,1,0,0,0,0,1,1,0,0
40277,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40278,2017,Merton,video,6,5,,0,0,1,0,0,0,0,0,0,0,0,0,0
40279,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40280,2017,Merton,image,9,4,,1,0,0,1,0,0,0,0,0,0,0,0,0
40281,2017,Merton,image,6,5,,1,0,0,0,0,0,0,0,0,0,0,0,0
40282,2017,Merton,image,11,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0
40283,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40284,2017,Merton,text,,,,0,1,0,0,1,0,0,0,0,1,1,0,0
40285,2017,Merton,text,,,,0,1,0,0,1,0,0,0,0,0,0,0,0
40286,2017,Merton,image,6,2,,1,0,0,0,0,0,0,0,0,0,0,0,0
40287,2017,Merton,image,3,3,,1,0,0,0,0,0,0,0,0,1,0,1,0
40288,2017,Merton,image,,2,,1,0,0,0,0,0,0,0,0,1,0,1,0
40289,2017,Merton,image,5,1,,1,0,0,1,0,0,0,1,0,0,0,0,0
40290,2017,Merton,image,15,11,,1,0,0,0,0,0,0,0,0,1,0,0,0
40291,2017,Merton,image,2,4,1,1,0,0,1,0,0,0,0,0,0,0,1,0
40292,2017,Merton,image,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40293,2017,Merton,text,,,,0,1,0,0,1,0,0,0,0,0,0,0,0
40294,2017,Merton,text,3,1,,0,1,0,0,1,0,0,0,1,1,1,0,0
40295,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40296,2017,Merton,text,5,,,0,1,0,0,1,0,0,0,1,1,1,0,0
40297,2017,Merton,image,7,,,1,0,0,1,0,0,0,0,0,1,0,0,0
40298,2017,Merton,image,7,,,1,0,0,1,0,0,0,0,0,0,1,1,0
40299,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40300,2017,Merton,video,13,11,5,0,0,1,1,0,0,0,0,0,0,0,0,0
40301,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,1,0,0,0
40302,2017,Merton,image,17,9,2,1,0,0,1,1,0,0,0,0,0,0,0,0
40303,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40304,2017,Merton,image,10,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0
40305,2017,Merton,text,,,1,0,1,0,0,0,0,0,1,0,0,0,0,0
40306,2017,Merton,image,,2,,1,0,0,0,0,0,0,0,0,0,0,0,0
40307,2017,Merton,image,19,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40308,2017,Merton,image,36,23,6,1,0,0,0,0,0,0,0,0,0,0,0,0
40309,2017,Merton,image,8,2,,1,0,0,0,1,0,0,0,0,1,1,0,0
40310,2017,Merton,image,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40311,2017,Merton,text,2,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0
40312,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40313,2017,Merton,text,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40314,2017,Merton,video,8,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0
40315,2017,Merton,image,30,18,,1,0,0,0,0,0,0,0,0,0,0,0,0
40316,2017,Merton,image,44,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
40317,2017,Merton,image,3,2,,1,0,0,0,0,0,0,1,0,0,0,0,0
40318,2017,Merton,image,7,1,,1,0,0,0,1,0,0,0,0,0,0,0,0
40319,2017,Merton,image,3,,,1,0,0,1,0,0,0,0,0,0,0,0,0
40320,2017,Merton,image,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0
40321,2017,Merton,image,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
40322,2017,Merton,image,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0
40323,2017,Merton,image,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40324,2017,Merton,image,12,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40325,2017,Merton,image,5,,,1,0,0,0,0,0,0,0,0,1,0,0,0
40326,2017,Merton,image,5,,,1,0,0,0,0,0,0,0,0,0,0,0,0
40327,2017,Merton,image,4,,,1,0,0,0,0,0,0,1,0,0,0,0,0
40328,2017,Merton,image,4,1,,1,0,0,0,0,0,0,1,0,0,0,0,0
40329,2017,Merton,image,17,4,,1,0,0,1,0,0,0,0,0,0,0,0,0
40330,2017,Merton,text,1,,,0,1,0,1,0,0,0,0,0,1,0,0,0
40331,2017,Merton,image,9,6,,1,0,0,1,1,0,0,1,0,0,0,0,0
40332,2017,Merton,image,4,2,,1,0,0,1,0,0,0,0,0,1,0,0,0
40333,2017,Merton,text,4,3,,0,1,0,0,0,0,0,0,0,0,0,0,0
40334,2017,Merton,text,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40335,2017,Merton,text,14,4,,0,1,0,0,1,0,0,0,0,0,1,0,0
40336,2017,Merton,image,1,,,1,0,0,0,1,0,0,0,0,0,0,0,0
40337,2017,Merton,text,1,,,0,1,0,1,1,0,0,0,0,0,0,0,0
40338,2017,Merton,image,4,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0
40339,2017,Merton,image,17,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
40340,2017,Merton,image,6,3,,1,0,0,0,0,0,0,0,0,0,0,0,0
40341,2017,Merton,image,5,2,,1,0,0,0,0,0,0,1,0,0,0,0,0
40342,2017,Merton,image,,7,,1,0,0,0,1,0,0,0,0,0,0,0,0
40343,2017,Merton,text,1,,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40344,2017,Merton,image,93,41,2,1,0,0,0,0,0,0,0,0,0,0,0,0
40345,2017,Merton,image,1,3,,1,0,0,0,0,0,0,0,0,1,0,0,0
40346,2017,Merton,image,12,6,,1,0,0,0,0,0,0,0,0,1,1,1,0
40347,2017,Merton,text,1,,,0,1,0,1,1,0,0,0,0,0,1,0,0
40348,2017,Merton,image,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40349,2017,Merton,image,11,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40350,2017,Merton,image,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0
40351,2017,Merton,image,4,1,,1,0,0,1,0,0,0,0,0,0,0,0,0
40352,2017,Merton,image,4,,,1,0,0,0,0,0,0,0,0,1,0,0,0
40353,2017,Merton,text,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40354,2017,Merton,image,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40355,2017,Merton,text,48,12,,0,1,0,0,1,0,0,0,1,1,0,1,0
40356,2017,Merton,text,4,,,0,1,0,1,1,0,0,0,0,0,1,0,0
40357,2017,Merton,image,11,7,,1,0,0,1,1,0,0,0,0,0,0,0,0
40358,2017,Merton,video,,,,0,0,1,0,0,0,0,0,0,1,0,0,0
40359,2017,Merton,text,4,,1,0,1,0,0,0,0,0,0,0,1,0,0,0
40360,2017,Merton,text,5,,,0,1,0,0,0,0,0,0,0,0,1,0,0
40361,2017,Merton,text,3,,,0,1,0,0,0,0,0,1,0,0,1,0,0
40362,2017,Merton,text,3,3,1,0,1,0,0,1,0,0,1,0,0,1,0,0
40363,2017,Merton,text,3,,,0,1,0,0,0,0,0,0,0,0,1,0,0
40364,2017,Merton,image,3,2,,1,0,0,1,0,0,0,0,0,0,1,1,0
40365,2017,Merton,text,3,,,0,1,0,1,1,0,0,0,0,0,1,1,0
40366,2017,Merton,text,5,1,,0,1,0,1,0,0,0,1,0,1,0,1,0
40367,2017,Merton,text,3,,,0,1,0,0,1,0,0,0,0,0,1,0,0
40368,2017,Merton,text,2,,,0,1,0,0,1,0,0,0,0,0,1,0,0
40369,2017,Merton,text,2,,,0,1,0,0,1,0,0,0,0,1,0,0,0
40370,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40371,2017,Merton,text,1,,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40372,2017,Merton,text,1,,,0,1,0,0,0,0,0,1,0,0,0,0,0
40373,2017,Merton,text,2,,,0,1,0,1,0,0,0,0,1,0,0,1,0
40374,2017,Merton,text,1,1,,0,1,0,0,0,0,0,1,0,0,0,0,0
40375,2017,Merton,image,5,,,1,0,0,0,0,0,0,0,0,0,0,0,0
40376,2017,Merton,text,4,,,0,1,0,1,0,0,0,1,0,1,0,0,0
40377,2017,Merton,text,3,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40378,2017,Merton,text,8,,1,0,1,0,0,0,0,0,0,0,1,1,1,0
40379,2017,Merton,image,2,2,,1,0,0,0,0,0,0,0,0,0,1,1,0
40380,2017,Merton,text,3,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40381,2017,Merton,text,4,,,0,1,0,0,0,0,0,0,0,1,0,0,0
40382,2017,Merton,text,4,,,0,1,0,0,1,0,0,0,0,0,1,0,0
40383,2017,Merton,text,1,,,0,1,0,1,1,0,0,0,0,0,0,0,0
40384,2017,Merton,text,5,,,0,1,0,1,1,0,0,1,0,0,0,0,0
40385,2017,Merton,text,2,1,,0,1,0,0,0,0,0,0,0,0,0,0,0
40386,2017,Merton,text,1,,,0,1,0,1,0,0,0,0,0,0,0,0,0
40387,2017,Merton,text,4,,,0,1,0,1,1,0,0,0,0,0,0,1,0
40388,2017,Merton,text,1,,,0,1,0,1,1,0,0,0,0,0,0,0,0
40389,2017,Merton,text,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40390,2017,Merton,text,3,,,0,1,0,0,0,1,0,0,0,0,1,0,0
40391,2017,Merton,text,3,3,1,0,1,0,0,1,0,0,0,0,0,1,1,0
40392,2017,Merton,text,3,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
40393,2017,Merton,text,4,1,,0,1,0,0,1,0,0,0,0,0,0,0,0
40394,2017,Merton,text,2,,1,0,1,0,1,1,0,0,0,0,0,0,0,0
40395,2017,Merton,text,,,,0,1,0,0,1,0,0,1,0,0,1,1,0
40396,2017,Merton,image,2,1,,1,0,0,0,0,0,0,1,0,0,0,0,0
40397,2017,Merton,text,2,,,0,1,0,1,0,0,0,0,0,0,0,1,0
40398,2017,Merton,text,1,,2,0,1,0,0,1,0,0,0,0,0,0,0,0
40399,2017,Merton,image,2,,,1,0,0,0,0,0,0,0,0,0,1,0,0
40400,2017,Merton,text,3,,,0,1,0,0,1,0,0,1,0,0,1,0,0
40401,2017,Merton,text,2,,,0,1,0,1,0,0,0,1,0,0,1,0,0
40402,2017,Merton,video,4,,,0,0,1,0,1,0,0,0,0,0,0,0,0
40403,2017,Merton,text,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
40404,2017,Merton,text,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40405,2017,Merton,text,3,,1,0,1,0,0,1,0,0,0,0,0,1,0,0
40406,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40407,2017,Merton,text,3,1,,0,1,0,0,1,0,0,1,0,0,1,0,0
40408,2017,Merton,text,1,,,0,1,0,1,0,0,0,1,0,0,1,0,0
40409,2017,Merton,text,5,1,,0,1,0,0,0,0,0,0,0,0,0,1,0
40410,2017,Merton,text,1,,,0,1,0,0,0,0,0,1,0,0,0,1,0
40411,2017,Merton,image,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0
40412,2017,Merton,text,2,,,0,1,0,1,0,0,0,1,0,0,0,0,0
40413,2017,Merton,text,2,,,0,1,0,0,1,0,0,0,0,0,1,0,0
40414,2017,Merton,text,6,1,,0,1,0,1,0,0,0,0,0,0,1,0,0
40415,2017,Merton,text,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
40416,2017,Merton,text,4,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
40417,2017,Merton,text,4,2,,0,1,0,1,0,0,0,1,0,0,0,0,0
40418,2017,Merton,text,1,,,0,1,0,1,0,0,0,1,0,1,0,0,0
40419,2017,Merton,text,2,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0
40420,2017,Merton,text,1,,,0,1,0,0,0,0,0,1,0,0,0,0,0
40421,2017,Merton,text,1,,,0,1,0,0,1,0,0,1,0,0,0,0,0
40422,2017,Merton,text,1,,1,0,1,0,0,0,0,0,1,0,0,0,1,0
40423,2017,Merton,image,1,,,1,0,0,0,0,0,0,0,0,0,1,0,0
40424,2017,Merton,image,5,3,,1,0,0,1,0,0,0,0,0,1,1,1,0
40425,2017,Merton,image,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0
40426,2017,Merton,text,1,,,0,1,0,0,1,0,0,0,0,0,0,0,0
40427,2017,Merton,text,1,,,0,1,0,0,1,0,0,1,0,1,1,0,0
40428,2017,Merton,image,17,4,,1,0,0,0,0,0,0,1,0,0,0,1,0
40429,2017,Merton,text,3,,,0,1,0,0,1,0,0,0,0,0,0,0,0
40430,2017,Merton,text,2,1,,0,1,0,0,1,0,0,0,0,0,0,0,0
40431,2017,Merton,text,2,1,,0,1,0,1,1,0,0,0,0,0,0,0,0
40432,2017,Merton,text,5,1,,0,1,0,0,0,0,0,0,0,0,0,0,0
40433,2017,Merton,image,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0
40434,2017,Merton,image,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0
40435,2017,Merton,text,2,,,0,1,0,0,1,0,0,0,0,0,0,0,0
40436,2017,Merton,text,1,,,0,1,0,0,1,0,0,0,0,0,0,0,0
40437,2017,Merton,text,,,,0,1,0,0,1,0,0,0,1,0,0,0,0
40438,2017,Merton,image,7,2,,1,0,0,1,0,0,0,0,0,1,0,0,0
40439,2017,Merton,image,1,1,,1,0,0,1,1,0,0,0,0,0,0,0,0
40440,2017,Merton,text,1,1,,0,1,0,1,1,0,0,0,1,0,0,0,0
40441,2017,Merton,image,3,2,,1,0,0,1,0,0,0,0,0,0,1,0,0
40442,2017,Merton,image,6,5,,1,0,0,0,1,0,0,0,0,0,0,0,0
40443,2017,Merton,video,4,2,,0,0,1,0,0,0,0,0,0,0,0,0,0
40444,2017,Merton,image,7,5,1,1,0,0,1,0,0,0,0,0,1,0,1,0
40445,2017,Merton,image,3,1,,1,0,0,0,0,0,0,0,0,0,0,0,0
40446,2017,Merton,image,2,,,1,0,0,0,0,0,0,0,0,1,0,0,0
40447,2017,Merton,image,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
40448,2017,Merton,text,,,1,0,1,0,0,0,0,0,0,1,0,1,0,0
40449,2017,Merton,text,2,1,,0,1,0,0,1,0,0,0,1,0,0,1,0
40450,2017,Merton,image,1,2,,1,0,0,0,0,0,0,0,0,1,1,0,0
40451,2017,Merton,video,5,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0
40452,2017,Merton,video,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
40453,2017,Merton,text,2,,,0,1,0,1,1,0,0,0,0,0,1,0,0
40454,2017,Merton,text,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0
40455,2017,Merton,text,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
40456,2017,Merton,text,2,,,0,1,0,1,1,0,0,0,0,1,0,0,0
40457,2017,Merton,image,6,4,,1,0,0,1,0,0,0,0,0,0,0,0,0
40458,2017,Merton,text,,,2,0,1,0,1,1,0,0,0,0,0,0,0,0
40459,2017,Merton,image,5,11,,1,0,0,0,1,0,0,0,0,0,0,0,0
40460,2017,Merton,image,3,2,,1,0,0,0,0,0,0,0,0,0,0,0,0
40461,2017,Merton,video,10,3,,0,0,1,0,0,0,0,0,0,0,1,0,0
40462,2017,Merton,text,2,2,,0,1,0,0,0,0,0,0,0,0,0,0,0
40463,2017,Merton,image,1,3,,1,0,0,0,1,0,0,0,0,1,0,0,0
40464,2017,Merton,image,3,3,,1,0,0,0,0,0,0,0,0,0,0,0,0
40465,2017,Merton,image,6,4,,1,0,0,0,0,0,0,0,0,0,0,0,0
40466,2017,Merton,text,8,5,,0,1,0,0,0,0,0,0,0,0,0,0,0
40467,2017,Merton,image,6,1,,1,0,0,1,0,0,0,0,0,1,1,0,0
40468,2017,Merton,text,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40469,2017,Merton,image,2,1,,1,0,0,0,0,0,0,0,0,0,0,0,0
40470,2017,Merton,image,2,3,,1,0,0,1,0,0,0,0,0,0,0,1,0
40471,2017,Merton,image,16,12,,1,0,0,0,0,0,0,0,0,0,0,0,0
40472,2017,Merton,video,7,6,,0,0,1,0,0,0,0,0,0,0,0,0,0
40473,2017,Merton,text,,1,,0,1,0,0,0,0,0,0,0,0,0,0,0
40474,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,1,0,0,0
40475,2017,Merton,text,2,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40476,2017,Merton,text,18,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0
40477,2017,Merton,text,5,,,0,1,0,0,0,0,0,0,0,0,1,0,0
40478,2017,Merton,text,5,3,,0,1,0,0,0,1,0,0,0,0,1,0,0
40479,2017,Merton,text,6,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0
40480,2017,Merton,image,38,13,4,1,0,0,1,0,0,0,1,0,1,1,0,0
40481,2017,Merton,text,1,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0
40482,2017,Merton,image,8,8,,1,0,0,0,0,0,0,1,0,0,0,0,0
40483,2017,Merton,text,,1,,0,1,0,1,0,0,0,0,0,0,0,0,0
40484,2017,Merton,image,12,27,2,1,0,0,0,0,0,0,0,0,0,0,1,0
40485,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,1,0,0
40486,2017,Merton,text,,1,,0,1,0,0,0,0,0,0,0,0,0,0,0
40487,2017,Merton,image,11,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
40488,2017,Merton,image,9,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0
40489,2017,Merton,image,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
40490,2017,Merton,image,,,,1,0,0,0,1,0,0,0,1,1,1,0,0
40491,2017,Merton,image,1,2,,1,0,0,0,1,0,0,0,0,0,0,1,0
40492,2017,Merton,video,,,,0,0,1,1,0,0,0,0,0,0,0,0,0
40493,2017,Merton,text,16,6,3,0,1,0,1,0,0,0,0,0,1,1,0,0
40494,2017,Merton,image,27,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0
40495,2017,Merton,image,7,13,,1,0,0,1,0,0,0,0,0,0,0,0,0
40496,2017,Merton,text,1,,,0,1,0,1,0,0,0,0,0,0,0,0,0
40497,2017,Merton,image,4,4,,1,0,0,0,0,0,0,0,0,1,0,0,0
40498,2017,Merton,text,4,2,,0,1,0,1,1,0,0,0,1,1,1,0,0
40499,2017,Merton,image,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40500,2017,Merton,image,9,9,2,1,0,0,1,0,0,0,0,0,0,0,0,0
40501,2017,Merton,image,10,4,,1,0,0,1,0,0,0,0,0,0,0,0,0
40502,2017,Merton,image,7,4,,1,0,0,0,0,0,0,0,0,0,0,0,0
40503,2017,Merton,text,,,,0,1,0,1,0,0,0,0,0,0,0,0,0
40504,2017,Merton,text,,,,0,1,0,1,0,0,0,0,0,0,0,0,0
40505,2017,Merton,image,2,4,,1,0,0,0,0,0,0,0,0,0,0,0,0
40506,2017,Merton,text,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
40507,2017,Merton,text,5,1,2,0,1,0,1,0,0,0,0,0,0,1,1,0
40508,2017,Merton,text,2,,,0,1,0,0,1,0,0,0,0,1,1,0,0
40509,2017,Merton,text,,14,,0,1,0,0,0,0,0,0,0,0,0,0,0
40510,2017,Merton,image,2,1,,1,0,0,0,0,0,0,0,0,0,0,0,0
40511,2017,Merton,video,66,30,2,0,0,1,0,0,0,0,0,0,0,0,0,0
40512,2017,Merton,video,15,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0
40513,2017,Merton,image,14,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0
40514,2017,Merton,image,15,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40515,2017,Merton,video,7,4,,0,0,1,0,0,0,0,0,0,0,0,0,0
40516,2017,Merton,image,8,,,1,0,0,0,0,0,0,0,0,0,0,0,0
40517,2017,Merton,image,1,2,,1,0,0,0,0,0,0,0,0,0,1,0,0
40518,2017,Merton,image,2,,,1,0,0,0,1,0,0,1,0,0,0,1,0
40519,2017,Merton,image,2,1,,1,0,0,1,1,0,0,0,0,0,1,0,0
40520,2017,Merton,image,,1,,1,0,0,1,1,0,0,0,0,0,0,0,0
40521,2017,Merton,text,1,1,,0,1,0,0,0,0,0,0,0,0,0,0,0
40522,2017,Merton,text,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
40523,2017,Merton,image,12,6,2,1,0,0,0,1,0,0,0,0,1,0,0,0
40524,2017,Merton,image,1,1,,1,0,0,0,1,0,0,0,0,1,0,0,0
