;year;gender;race;borough;mean_Q131;mean_Q133;count;total_surveys_borough;proportion_subgroup;Q131_Q133_avg;year;mean_Q131;mean_Q133;count;total_surveys_borough;proportion_subgroup;Q131_Q133_avg;gender_Male;race_Black;race_White;borough_Barnet;borough_Bexley;borough_Brent;borough_Bromley;borough_Camden;borough_Croydon;borough_Ealing;borough_Enfield;borough_Greenwich;borough_Hackney;borough_Hammersmith and Fulham;borough_Haringey;borough_Harrow;borough_Havering;borough_Hillingdon;borough_Hounslow;borough_Islington;borough_Kensington and Chelsea;borough_Kingston upon Thames;borough_Lambeth;borough_Lewisham;borough_Merton;borough_Newham;borough_Redbridge;borough_Richmond upon Thames;borough_Southwark;borough_Sutton;borough_Tower Hamlets;borough_Waltham Forest;borough_Wandsworth;borough_Westminster
40;2019;Female;Black;Enfield;1.3055555555555556;1.7222222222222223;36;367;0.09809264305177112;1.5138888888888888;2019;1.3055555555555556;1.7222222222222223;36;367;0.09809264305177112;1.5138888888888888;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
41;2019;Female;Black;Greenwich;1.6666666666666667;1.8333333333333333;36;351;0.10256410256410256;1.75;2019;1.6666666666666667;1.8333333333333333;36;351;0.10256410256410256;1.75;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
42;2019;Female;Black;Hackney;1.170731707317073;1.3414634146341464;41;365;0.11232876712328767;1.2560975609756098;2019;1.170731707317073;1.3414634146341464;41;365;0.11232876712328767;1.2560975609756098;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
43;2019;Female;Black;Hammersmith and Fulham;1.3076923076923077;1.7692307692307692;26;341;0.07624633431085044;1.5384615384615383;2019;1.3076923076923077;1.7692307692307692;26;341;0.07624633431085044;1.5384615384615383;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
44;2019;Female;Black;Haringey;1.2105263157894737;1.5789473684210527;38;363;0.1046831955922865;1.3947368421052633;2019;1.2105263157894737;1.5789473684210527;38;363;0.1046831955922865;1.3947368421052633;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
45;2019;Female;Black;Harrow;1.4705882352941178;2.1176470588235294;17;371;0.04582210242587601;1.7941176470588236;2019;1.4705882352941178;2.1176470588235294;17;371;0.04582210242587601;1.7941176470588236;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
46;2019;Female;Black;Havering;1.45;1.75;20;380;0.05263157894736842;1.6;2019;1.45;1.75;20;380;0.05263157894736842;1.6;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
47;2019;Female;Black;Hillingdon;1.5;2.05;20;370;0.05405405405405406;1.775;2019;1.5;2.05;20;370;0.05405405405405406;1.775;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
48;2019;Female;Black;Hounslow;1.52;1.68;25;361;0.06925207756232687;1.6;2019;1.52;1.68;25;361;0.06925207756232687;1.6;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
49;2019;Female;Black;Islington;1.1111111111111112;1.3888888888888888;18;363;0.049586776859504134;1.25;2019;1.1111111111111112;1.3888888888888888;18;363;0.049586776859504134;1.25;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
50;2019;Female;Black;Kensington and Chelsea;1.4615384615384615;1.6153846153846154;13;330;0.03939393939393939;1.5384615384615383;2019;1.4615384615384615;1.6153846153846154;13;330;0.03939393939393939;1.5384615384615383;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False
51;2019;Female;Black;Kingston upon Thames;1.5;2.1666666666666665;6;373;0.0160857908847185;1.8333333333333333;2019;1.5;2.1666666666666665;6;373;0.0160857908847185;1.8333333333333333;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
52;2019;Female;Black;Lambeth;1.3095238095238095;1.7857142857142858;42;322;0.13043478260869565;1.5476190476190477;2019;1.3095238095238095;1.7857142857142858;42;322;0.13043478260869565;1.5476190476190477;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False
53;2019;Female;Black;Lewisham;1.2439024390243902;1.7073170731707317;41;302;0.1357615894039735;1.475609756097561;2019;1.2439024390243902;1.7073170731707317;41;302;0.1357615894039735;1.475609756097561;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
54;2019;Female;Black;Merton;1.5172413793103448;1.9310344827586208;29;374;0.07754010695187166;1.7241379310344827;2019;1.5172413793103448;1.9310344827586208;29;374;0.07754010695187166;1.7241379310344827;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
55;2019;Female;Black;Newham;1.46875;1.625;32;342;0.0935672514619883;1.546875;2019;1.46875;1.625;32;342;0.0935672514619883;1.546875;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
56;2019;Female;Black;Redbridge;1.1578947368421053;1.631578947368421;19;371;0.05121293800539083;1.3947368421052633;2019;1.1578947368421053;1.631578947368421;19;371;0.05121293800539083;1.3947368421052633;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
57;2019;Female;Black;Richmond upon Thames;1.5;1.5;4;385;0.01038961038961039;1.5;2019;1.5;1.5;4;385;0.01038961038961039;1.5;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
58;2019;Female;Black;Southwark;1.3191489361702127;1.6595744680851063;47;337;0.1394658753709199;1.4893617021276595;2019;1.3191489361702127;1.6595744680851063;47;337;0.1394658753709199;1.4893617021276595;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False
59;2019;Female;Black;Sutton;1.3636363636363635;1.8181818181818181;11;376;0.02925531914893617;1.5909090909090908;2019;1.3636363636363635;1.8181818181818181;11;376;0.02925531914893617;1.5909090909090908;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
60;2019;Female;Black;Tower Hamlets;1.25;1.625;8;329;0.0243161094224924;1.4375;2019;1.25;1.625;8;329;0.0243161094224924;1.4375;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False
61;2019;Female;Black;Waltham Forest;1.4545454545454546;1.7878787878787878;33;363;0.09090909090909091;1.621212121212121;2019;1.4545454545454546;1.7878787878787878;33;363;0.09090909090909091;1.621212121212121;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
62;2019;Female;Black;Wandsworth;1.5;1.7;20;322;0.062111801242236024;1.6;2019;1.5;1.7;20;322;0.062111801242236024;1.6;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False
63;2019;Female;Black;Westminster;1.5714285714285714;1.7857142857142858;14;312;0.04487179487179487;1.6785714285714286;2019;1.5714285714285714;1.7857142857142858;14;312;0.04487179487179487;1.6785714285714286;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
64;2019;Female;White;Barking and Dagenham;1.288888888888889;1.6074074074074074;135;382;0.35340314136125656;1.4481481481481482;2019;1.288888888888889;1.6074074074074074;135;382;0.35340314136125656;1.4481481481481482;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
65;2019;Female;White;Barnet;1.4236111111111112;1.8125;144;361;0.3988919667590028;1.6180555555555556;2019;1.4236111111111112;1.8125;144;361;0.3988919667590028;1.6180555555555556;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
66;2019;Female;White;Bexley;1.5141242937853108;1.734463276836158;177;375;0.472;1.6242937853107344;2019;1.5141242937853108;1.734463276836158;177;375;0.472;1.6242937853107344;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
67;2019;Female;White;Brent;1.5591397849462365;1.935483870967742;93;360;0.25833333333333336;1.7473118279569892;2019;1.5591397849462365;1.935483870967742;93;360;0.25833333333333336;1.7473118279569892;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
68;2019;Female;White;Bromley;1.5595238095238095;1.7619047619047619;168;370;0.4540540540540541;1.6607142857142856;2019;1.5595238095238095;1.7619047619047619;168;370;0.4540540540540541;1.6607142857142856;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
69;2019;Female;White;Camden;1.4148148148148147;1.7851851851851852;135;358;0.3770949720670391;1.6;2019;1.4148148148148147;1.7851851851851852;135;358;0.3770949720670391;1.6;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
70;2019;Female;White;Croydon;1.4603174603174602;1.6349206349206349;126;360;0.35;1.5476190476190474;2019;1.4603174603174602;1.6349206349206349;126;360;0.35;1.5476190476190474;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
71;2019;Female;White;Ealing;1.5555555555555556;1.8333333333333333;90;357;0.25210084033613445;1.6944444444444444;2019;1.5555555555555556;1.8333333333333333;90;357;0.25210084033613445;1.6944444444444444;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
72;2019;Female;White;Enfield;1.360248447204969;1.6956521739130435;161;367;0.43869209809264303;1.5279503105590062;2019;1.360248447204969;1.6956521739130435;161;367;0.43869209809264303;1.5279503105590062;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
73;2019;Female;White;Greenwich;1.381679389312977;1.618320610687023;131;351;0.3732193732193732;1.5;2019;1.381679389312977;1.618320610687023;131;351;0.3732193732193732;1.5;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
74;2019;Female;White;Hackney;1.263157894736842;1.4586466165413534;133;365;0.3643835616438356;1.3609022556390977;2019;1.263157894736842;1.4586466165413534;133;365;0.3643835616438356;1.3609022556390977;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
75;2019;Female;White;Hammersmith and Fulham;1.4305555555555556;1.7430555555555556;144;341;0.4222873900293255;1.5868055555555556;2019;1.4305555555555556;1.7430555555555556;144;341;0.4222873900293255;1.5868055555555556;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
76;2019;Female;White;Haringey;1.3432835820895523;1.6940298507462686;134;363;0.3691460055096419;1.5186567164179103;2019;1.3432835820895523;1.6940298507462686;134;363;0.3691460055096419;1.5186567164179103;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
77;2019;Female;White;Harrow;1.5132743362831858;1.7876106194690264;113;371;0.3045822102425876;1.6504424778761062;2019;1.5132743362831858;1.7876106194690264;113;371;0.3045822102425876;1.6504424778761062;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
78;2019;Female;White;Havering;1.3314917127071824;1.7734806629834254;181;380;0.4763157894736842;1.5524861878453038;2019;1.3314917127071824;1.7734806629834254;181;380;0.4763157894736842;1.5524861878453038;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
79;2019;Female;White;Hillingdon;1.4310344827586208;1.853448275862069;116;370;0.31351351351351353;1.6422413793103448;2019;1.4310344827586208;1.853448275862069;116;370;0.31351351351351353;1.6422413793103448;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
80;2019;Female;White;Hounslow;1.543859649122807;1.8333333333333333;114;361;0.3157894736842105;1.6885964912280702;2019;1.543859649122807;1.8333333333333333;114;361;0.3157894736842105;1.6885964912280702;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
81;2019;Female;White;Islington;1.2389937106918238;1.5157232704402517;159;363;0.4380165289256198;1.3773584905660377;2019;1.2389937106918238;1.5157232704402517;159;363;0.4380165289256198;1.3773584905660377;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
