borough,year,population,gender,race,like,retweet,reply,post_length,p_type_image,p_type_text,p_type_video,count_Twitter,mean_Q131,mean_Q133,Q131_Q133_avg,count_PAS,total_surveys_borough,proportion_subgroup
Richmond upon Thames,2019,200703,Male,White,1504.0,1003.0,101.0,203.32258064516128,89.0,51.0,16.0,156,1.3375,1.73125,1.5343749999999998,160,385,0.4155844155844156
Richmond upon Thames,2020,201713,Female,Asian,3374.0,1207.0,384.0,199.1027568922306,182.0,162.0,56.0,400,1.6,1.8,1.7000000000000002,5,79,0.0632911392405063
Richmond upon Thames,2020,201713,Female,White,3374.0,1207.0,384.0,199.1027568922306,182.0,162.0,56.0,400,1.5405405405405406,1.8108108108108107,1.6756756756756757,37,79,0.4683544303797468
Richmond upon Thames,2020,201713,Male,White,3374.0,1207.0,384.0,199.1027568922306,182.0,162.0,56.0,400,1.5135135135135136,1.945945945945946,1.7297297297297298,37,79,0.4683544303797468
Southwark,2017,317735,Female,Asian,8184.0,7884.0,622.0,125.92236842105264,380.0,387.0,10.0,777,1.4444444444444444,2.111111111111111,1.7777777777777777,9,287,0.0313588850174216
Southwark,2017,317735,Female,Black,8184.0,7884.0,622.0,125.92236842105264,380.0,387.0,10.0,777,1.360655737704918,1.819672131147541,1.5901639344262295,61,287,0.2125435540069686
Southwark,2017,317735,Female,White,8184.0,7884.0,622.0,125.92236842105264,380.0,387.0,10.0,777,1.3253012048192772,1.6626506024096386,1.4939759036144578,83,287,0.289198606271777
Southwark,2017,317735,Male,Asian,8184.0,7884.0,622.0,125.92236842105264,380.0,387.0,10.0,777,1.875,2.125,2.0,8,287,0.0278745644599303
Southwark,2017,317735,Male,Black,8184.0,7884.0,622.0,125.92236842105264,380.0,387.0,10.0,777,1.5833333333333333,1.9166666666666667,1.75,24,287,0.0836236933797909
Southwark,2017,317735,Male,White,8184.0,7884.0,622.0,125.92236842105264,380.0,387.0,10.0,777,1.4509803921568627,1.7549019607843137,1.6029411764705883,102,287,0.3554006968641115
Southwark,2018,322302,Female,Asian,12278.0,7254.0,1003.0,180.1551724137931,618.0,343.0,31.0,992,1.2941176470588236,1.7058823529411764,1.5,17,324,0.0524691358024691
Southwark,2018,322302,Female,Black,12278.0,7254.0,1003.0,180.1551724137931,618.0,343.0,31.0,992,1.4482758620689655,1.637931034482759,1.543103448275862,58,324,0.1790123456790123
Southwark,2018,322302,Female,White,12278.0,7254.0,1003.0,180.1551724137931,618.0,343.0,31.0,992,1.4,1.819047619047619,1.6095238095238096,105,324,0.324074074074074
Southwark,2018,322302,Male,Asian,12278.0,7254.0,1003.0,180.1551724137931,618.0,343.0,31.0,992,1.375,2.0,1.6875,8,324,0.0246913580246913
Southwark,2018,322302,Male,Black,12278.0,7254.0,1003.0,180.1551724137931,618.0,343.0,31.0,992,1.4,1.8,1.6,35,324,0.1080246913580246
Southwark,2018,322302,Male,White,12278.0,7254.0,1003.0,180.1551724137931,618.0,343.0,31.0,992,1.4455445544554455,1.7524752475247525,1.599009900990099,101,324,0.3117283950617284
Southwark,2019,327271,Female,Asian,3970.0,1215.0,206.0,197.1520467836257,97.0,69.0,8.0,174,1.6,2.0,1.8,15,337,0.0445103857566765
Southwark,2019,327271,Female,Black,3970.0,1215.0,206.0,197.1520467836257,97.0,69.0,8.0,174,1.319148936170213,1.6595744680851063,1.4893617021276595,47,337,0.1394658753709199
Southwark,2019,327271,Female,White,3970.0,1215.0,206.0,197.1520467836257,97.0,69.0,8.0,174,1.4095238095238096,1.6857142857142855,1.5476190476190477,105,337,0.3115727002967359
Southwark,2019,327271,Male,Asian,3970.0,1215.0,206.0,197.1520467836257,97.0,69.0,8.0,174,1.55,1.8,1.675,20,337,0.059347181008902
Southwark,2019,327271,Male,Black,3970.0,1215.0,206.0,197.1520467836257,97.0,69.0,8.0,174,1.3846153846153846,1.641025641025641,1.5128205128205128,39,337,0.115727002967359
Southwark,2019,327271,Male,White,3970.0,1215.0,206.0,197.1520467836257,97.0,69.0,8.0,174,1.3783783783783785,1.7027027027027026,1.5405405405405403,111,337,0.3293768545994065
Southwark,2020,330290,Female,Asian,5989.0,2013.0,481.0,202.39442231075697,99.0,143.0,11.0,253,1.3333333333333333,2.0,1.6666666666666663,6,319,0.018808777429467
Southwark,2020,330290,Female,Black,5989.0,2013.0,481.0,202.39442231075697,99.0,143.0,11.0,253,1.492063492063492,1.6984126984126984,1.5952380952380951,63,319,0.1974921630094044
Southwark,2020,330290,Female,White,5989.0,2013.0,481.0,202.39442231075697,99.0,143.0,11.0,253,1.376068376068376,1.6324786324786325,1.5042735042735045,117,319,0.3667711598746082
Southwark,2020,330290,Male,Asian,5989.0,2013.0,481.0,202.39442231075697,99.0,143.0,11.0,253,1.4444444444444444,1.6666666666666667,1.5555555555555556,9,319,0.0282131661442006
Southwark,2020,330290,Male,Black,5989.0,2013.0,481.0,202.39442231075697,99.0,143.0,11.0,253,1.5714285714285714,1.9428571428571428,1.7571428571428571,35,319,0.109717868338558
Southwark,2020,330290,Male,White,5989.0,2013.0,481.0,202.39442231075697,99.0,143.0,11.0,253,1.5056179775280898,1.7865168539325842,1.646067415730337,89,319,0.2789968652037617
Sutton,2017,204933,Female,Asian,2479.0,1786.0,200.0,118.95511221945137,168.0,226.0,9.0,403,1.5217391304347827,1.826086956521739,1.6739130434782608,23,315,0.073015873015873
Sutton,2017,204933,Female,Black,2479.0,1786.0,200.0,118.95511221945137,168.0,226.0,9.0,403,1.7142857142857142,1.8571428571428568,1.7857142857142856,7,315,0.0222222222222222
Sutton,2017,204933,Female,White,2479.0,1786.0,200.0,118.95511221945137,168.0,226.0,9.0,403,1.5838926174496644,1.8926174496644292,1.738255033557047,149,315,0.473015873015873
Sutton,2017,204933,Male,Asian,2479.0,1786.0,200.0,118.95511221945137,168.0,226.0,9.0,403,1.9230769230769231,2.0,1.9615384615384617,13,315,0.0412698412698412
Sutton,2017,204933,Male,Black,2479.0,1786.0,200.0,118.95511221945137,168.0,226.0,9.0,403,1.6666666666666667,2.1666666666666665,1.9166666666666663,6,315,0.019047619047619
Sutton,2017,204933,Male,White,2479.0,1786.0,200.0,118.95511221945137,168.0,226.0,9.0,403,1.5726495726495726,1.8974358974358971,1.735042735042735,117,315,0.3714285714285714
Sutton,2018,207378,Female,Asian,1250.0,890.0,150.0,175.44392523364485,106.0,106.0,3.0,215,1.65625,1.9375,1.796875,32,365,0.0876712328767123
Sutton,2018,207378,Female,Black,1250.0,890.0,150.0,175.44392523364485,106.0,106.0,3.0,215,1.5625,1.9375,1.75,16,365,0.0438356164383561
Sutton,2018,207378,Female,White,1250.0,890.0,150.0,175.44392523364485,106.0,106.0,3.0,215,1.511904761904762,1.8154761904761905,1.6636904761904765,168,365,0.4602739726027397
Sutton,2018,207378,Male,Asian,1250.0,890.0,150.0,175.44392523364485,106.0,106.0,3.0,215,1.65,2.05,1.85,20,365,0.0547945205479452
Sutton,2018,207378,Male,Black,1250.0,890.0,150.0,175.44392523364485,106.0,106.0,3.0,215,1.1111111111111112,1.7777777777777777,1.4444444444444444,9,365,0.0246575342465753
Sutton,2018,207378,Male,White,1250.0,890.0,150.0,175.44392523364485,106.0,106.0,3.0,215,1.5,1.825,1.6625,120,365,0.3287671232876712
Sutton,2019,209666,Female,Asian,329.0,516.0,39.0,182.5506329113924,62.0,91.0,7.0,160,1.5,2.055555555555556,1.7777777777777777,18,376,0.0478723404255319
Sutton,2019,209666,Female,Black,329.0,516.0,39.0,182.5506329113924,62.0,91.0,7.0,160,1.3636363636363635,1.818181818181818,1.5909090909090908,11,376,0.0292553191489361
Sutton,2019,209666,Female,White,329.0,516.0,39.0,182.5506329113924,62.0,91.0,7.0,160,1.3231707317073171,1.7195121951219512,1.5213414634146345,164,376,0.4361702127659574
Sutton,2019,209666,Male,Asian,329.0,516.0,39.0,182.5506329113924,62.0,91.0,7.0,160,1.4,1.65,1.525,20,376,0.0531914893617021
Sutton,2019,209666,Male,Black,329.0,516.0,39.0,182.5506329113924,62.0,91.0,7.0,160,1.1428571428571428,1.5714285714285714,1.3571428571428572,7,376,0.0186170212765957
Sutton,2019,209666,Male,White,329.0,516.0,39.0,182.5506329113924,62.0,91.0,7.0,160,1.4871794871794872,1.801282051282051,1.6442307692307692,156,376,0.4148936170212766
Sutton,2020,211297,Female,Asian,815.0,532.0,74.0,217.28934010152284,139.0,50.0,19.0,208,1.588235294117647,1.9411764705882355,1.7647058823529411,17,347,0.0489913544668587
Sutton,2020,211297,Female,Black,815.0,532.0,74.0,217.28934010152284,139.0,50.0,19.0,208,1.0,2.142857142857143,1.5714285714285714,7,347,0.0201729106628242
Sutton,2020,211297,Female,White,815.0,532.0,74.0,217.28934010152284,139.0,50.0,19.0,208,1.5668789808917198,1.7388535031847134,1.6528662420382163,157,347,0.4524495677233429
Sutton,2020,211297,Male,Asian,815.0,532.0,74.0,217.28934010152284,139.0,50.0,19.0,208,1.4545454545454546,1.5454545454545454,1.5,22,347,0.063400576368876
Sutton,2020,211297,Male,Black,815.0,532.0,74.0,217.28934010152284,139.0,50.0,19.0,208,1.5,1.8333333333333333,1.6666666666666663,6,347,0.0172910662824207
Sutton,2020,211297,Male,White,815.0,532.0,74.0,217.28934010152284,139.0,50.0,19.0,208,1.6014492753623188,1.7391304347826086,1.670289855072464,138,347,0.3976945244956772
Tower Hamlets,2017,311044,Female,Asian,21003.0,8293.0,2643.0,109.34548335974644,673.0,1143.0,90.0,1906,1.4339622641509433,1.6415094339622642,1.5377358490566038,53,294,0.1802721088435374
Tower Hamlets,2017,311044,Female,Black,21003.0,8293.0,2643.0,109.34548335974644,673.0,1143.0,90.0,1906,1.3333333333333333,1.6,1.4666666666666668,15,294,0.0510204081632653
Tower Hamlets,2017,311044,Female,White,21003.0,8293.0,2643.0,109.34548335974644,673.0,1143.0,90.0,1906,1.45,1.7625,1.60625,80,294,0.272108843537415
Tower Hamlets,2017,311044,Male,Asian,21003.0,8293.0,2643.0,109.34548335974644,673.0,1143.0,90.0,1906,1.4444444444444444,1.6296296296296295,1.537037037037037,54,294,0.1836734693877551
Tower Hamlets,2017,311044,Male,Black,21003.0,8293.0,2643.0,109.34548335974644,673.0,1143.0,90.0,1906,1.3076923076923077,1.6923076923076923,1.5,13,294,0.0442176870748299
Tower Hamlets,2017,311044,Male,White,21003.0,8293.0,2643.0,109.34548335974644,673.0,1143.0,90.0,1906,1.4936708860759491,1.7468354430379749,1.620253164556962,79,294,0.2687074829931973
Tower Hamlets,2018,317203,Female,Asian,18625.0,7006.0,2543.0,169.43638525564805,399.0,410.0,38.0,847,1.302325581395349,1.6511627906976745,1.4767441860465116,86,357,0.2408963585434173
Tower Hamlets,2018,317203,Female,Black,18625.0,7006.0,2543.0,169.43638525564805,399.0,410.0,38.0,847,1.1666666666666667,1.75,1.4583333333333337,12,357,0.0336134453781512
Tower Hamlets,2018,317203,Female,White,18625.0,7006.0,2543.0,169.43638525564805,399.0,410.0,38.0,847,1.2530120481927711,1.5421686746987953,1.3975903614457832,83,357,0.2324929971988795
Tower Hamlets,2018,317203,Male,Asian,18625.0,7006.0,2543.0,169.43638525564805,399.0,410.0,38.0,847,1.4166666666666667,1.75,1.5833333333333337,60,357,0.1680672268907563
Tower Hamlets,2018,317203,Male,Black,18625.0,7006.0,2543.0,169.43638525564805,399.0,410.0,38.0,847,2.0,2.0,2.0,7,357,0.0196078431372549
Tower Hamlets,2018,317203,Male,White,18625.0,7006.0,2543.0,169.43638525564805,399.0,410.0,38.0,847,1.2935779816513762,1.6788990825688073,1.4862385321100915,109,357,0.3053221288515406
Tower Hamlets,2019,323696,Female,Asian,9022.0,3220.0,1098.0,186.45112781954887,223.0,160.0,26.0,409,1.3442622950819672,1.639344262295082,1.4918032786885247,61,329,0.1854103343465045
Tower Hamlets,2019,323696,Female,Black,9022.0,3220.0,1098.0,186.45112781954887,223.0,160.0,26.0,409,1.25,1.625,1.4375,8,329,0.0243161094224924
Tower Hamlets,2019,323696,Female,White,9022.0,3220.0,1098.0,186.45112781954887,223.0,160.0,26.0,409,1.2560975609756098,1.5,1.3780487804878048,82,329,0.2492401215805471
Tower Hamlets,2019,323696,Male,Asian,9022.0,3220.0,1098.0,186.45112781954887,223.0,160.0,26.0,409,1.3333333333333333,1.6538461538461535,1.4935897435897436,78,329,0.2370820668693009
Tower Hamlets,2019,323696,Male,Black,9022.0,3220.0,1098.0,186.45112781954887,223.0,160.0,26.0,409,1.2,1.4,1.2999999999999998,10,329,0.0303951367781155
Tower Hamlets,2019,323696,Male,White,9022.0,3220.0,1098.0,186.45112781954887,223.0,160.0,26.0,409,1.3555555555555556,1.6888888888888889,1.522222222222222,90,329,0.2735562310030395
Tower Hamlets,2020,328043,Female,Asian,28174.0,8430.0,2468.0,205.85521582733813,550.0,473.0,106.0,1129,1.351351351351351,1.5405405405405406,1.445945945945946,74,316,0.2341772151898734
Tower Hamlets,2020,328043,Female,Black,28174.0,8430.0,2468.0,205.85521582733813,550.0,473.0,106.0,1129,1.4166666666666667,1.5833333333333333,1.5,12,316,0.0379746835443038
Tower Hamlets,2020,328043,Female,White,28174.0,8430.0,2468.0,205.85521582733813,550.0,473.0,106.0,1129,1.443181818181818,1.6590909090909092,1.5511363636363638,88,316,0.2784810126582278
Tower Hamlets,2020,328043,Male,Asian,28174.0,8430.0,2468.0,205.85521582733813,550.0,473.0,106.0,1129,1.4923076923076923,1.7384615384615385,1.6153846153846154,65,316,0.2056962025316455
Tower Hamlets,2020,328043,Male,Black,28174.0,8430.0,2468.0,205.85521582733813,550.0,473.0,106.0,1129,1.818181818181818,1.4545454545454546,1.6363636363636362,11,316,0.0348101265822784
Tower Hamlets,2020,328043,Male,White,28174.0,8430.0,2468.0,205.85521582733813,550.0,473.0,106.0,1129,1.4090909090909092,1.606060606060606,1.5075757575757576,66,316,0.2088607594936709
Waltham Forest,2017,280050,Female,Asian,2928.0,1612.0,304.0,102.16235504014271,348.0,773.0,4.0,1125,1.2,1.48,1.34,25,293,0.0853242320819112
Waltham Forest,2017,280050,Female,Black,2928.0,1612.0,304.0,102.16235504014271,348.0,773.0,4.0,1125,1.3333333333333333,1.9,1.6166666666666667,30,293,0.1023890784982935
Waltham Forest,2017,280050,Female,White,2928.0,1612.0,304.0,102.16235504014271,348.0,773.0,4.0,1125,1.3877551020408163,1.683673469387755,1.5357142857142856,98,293,0.3344709897610921
Waltham Forest,2017,280050,Male,Asian,2928.0,1612.0,304.0,102.16235504014271,348.0,773.0,4.0,1125,1.1363636363636365,1.7727272727272727,1.4545454545454546,22,293,0.0750853242320819
Waltham Forest,2017,280050,Male,Black,2928.0,1612.0,304.0,102.16235504014271,348.0,773.0,4.0,1125,1.3478260869565215,1.9130434782608696,1.6304347826086958,23,293,0.0784982935153583
Waltham Forest,2017,280050,Male,White,2928.0,1612.0,304.0,102.16235504014271,348.0,773.0,4.0,1125,1.4,1.768421052631579,1.5842105263157893,95,293,0.3242320819112628
Waltham Forest,2018,283524,Female,Asian,3387.0,1368.0,268.0,128.72252747252747,195.0,463.0,72.0,730,1.3055555555555556,1.5833333333333333,1.4444444444444444,36,371,0.0970350404312668
Waltham Forest,2018,283524,Female,Black,3387.0,1368.0,268.0,128.72252747252747,195.0,463.0,72.0,730,1.3421052631578947,1.5526315789473684,1.4473684210526314,38,371,0.1024258760107816
Waltham Forest,2018,283524,Female,White,3387.0,1368.0,268.0,128.72252747252747,195.0,463.0,72.0,730,1.372093023255814,1.7209302325581397,1.5465116279069768,129,371,0.3477088948787062
Waltham Forest,2018,283524,Male,Asian,3387.0,1368.0,268.0,128.72252747252747,195.0,463.0,72.0,730,1.4285714285714286,1.619047619047619,1.5238095238095235,21,371,0.0566037735849056
Waltham Forest,2018,283524,Male,Black,3387.0,1368.0,268.0,128.72252747252747,195.0,463.0,72.0,730,1.1363636363636365,1.681818181818182,1.4090909090909092,22,371,0.059299191374663
Waltham Forest,2018,283524,Male,White,3387.0,1368.0,268.0,128.72252747252747,195.0,463.0,72.0,730,1.36,1.72,1.54,125,371,0.3369272237196765
Waltham Forest,2019,286776,Female,Asian,5861.0,3280.0,1638.0,168.92467532467532,179.0,175.0,33.0,387,1.2702702702702702,1.648648648648649,1.4594594594594594,37,363,0.1019283746556473
Waltham Forest,2019,286776,Female,Black,5861.0,3280.0,1638.0,168.92467532467532,179.0,175.0,33.0,387,1.4545454545454546,1.7878787878787878,1.621212121212121,33,363,0.0909090909090909
Waltham Forest,2019,286776,Female,White,5861.0,3280.0,1638.0,168.92467532467532,179.0,175.0,33.0,387,1.300751879699248,1.669172932330827,1.4849624060150377,133,363,0.3663911845730027
Waltham Forest,2019,286776,Male,Asian,5861.0,3280.0,1638.0,168.92467532467532,179.0,175.0,33.0,387,1.4642857142857142,1.7857142857142858,1.625,28,363,0.0771349862258953
Waltham Forest,2019,286776,Male,Black,5861.0,3280.0,1638.0,168.92467532467532,179.0,175.0,33.0,387,1.1666666666666667,1.7222222222222223,1.4444444444444446,18,363,0.0495867768595041
Waltham Forest,2019,286776,Male,White,5861.0,3280.0,1638.0,168.92467532467532,179.0,175.0,33.0,387,1.3771929824561404,1.7982456140350878,1.587719298245614,114,363,0.3140495867768595
Waltham Forest,2020,290024,Female,Asian,5453.0,1870.0,413.0,162.62360801781736,236.0,162.0,61.0,459,1.4761904761904765,1.761904761904762,1.619047619047619,21,331,0.0634441087613293
Waltham Forest,2020,290024,Female,Black,5453.0,1870.0,413.0,162.62360801781736,236.0,162.0,61.0,459,1.238095238095238,1.4761904761904765,1.3571428571428572,21,331,0.0634441087613293
Waltham Forest,2020,290024,Female,White,5453.0,1870.0,413.0,162.62360801781736,236.0,162.0,61.0,459,1.565217391304348,1.7391304347826086,1.6521739130434785,138,331,0.4169184290030212
Waltham Forest,2020,290024,Male,Asian,5453.0,1870.0,413.0,162.62360801781736,236.0,162.0,61.0,459,1.4375,1.9375,1.6875,32,331,0.0966767371601208
Waltham Forest,2020,290024,Male,Black,5453.0,1870.0,413.0,162.62360801781736,236.0,162.0,61.0,459,1.5263157894736843,1.736842105263158,1.6315789473684212,19,331,0.0574018126888217
Waltham Forest,2020,290024,Male,White,5453.0,1870.0,413.0,162.62360801781736,236.0,162.0,61.0,459,1.51,1.78,1.645,100,331,0.3021148036253776
Wandsworth,2017,319731,Female,Asian,4863.0,3041.0,476.0,134.3765690376569,392.0,548.0,17.0,957,1.25,1.75,1.5,12,284,0.0422535211267605
Wandsworth,2017,319731,Female,Black,4863.0,3041.0,476.0,134.3765690376569,392.0,548.0,17.0,957,1.3214285714285714,1.9285714285714288,1.625,28,284,0.0985915492957746
Wandsworth,2017,319731,Female,White,4863.0,3041.0,476.0,134.3765690376569,392.0,548.0,17.0,957,1.3846153846153846,1.625,1.5048076923076923,104,284,0.3661971830985915
Wandsworth,2017,319731,Male,Asian,4863.0,3041.0,476.0,134.3765690376569,392.0,548.0,17.0,957,1.4666666666666666,1.8666666666666667,1.6666666666666663,15,284,0.0528169014084507
Wandsworth,2017,319731,Male,Black,4863.0,3041.0,476.0,134.3765690376569,392.0,548.0,17.0,957,1.4736842105263157,1.6842105263157894,1.5789473684210529,19,284,0.0669014084507042
Wandsworth,2017,319731,Male,White,4863.0,3041.0,476.0,134.3765690376569,392.0,548.0,17.0,957,1.4622641509433962,1.7735849056603774,1.6179245283018868,106,284,0.3732394366197183
Wandsworth,2018,324400,Female,Asian,2251.0,1492.0,209.0,224.3823529411765,177.0,317.0,16.0,510,1.4615384615384617,1.807692307692308,1.6346153846153846,26,331,0.0785498489425981
Wandsworth,2018,324400,Female,Black,2251.0,1492.0,209.0,224.3823529411765,177.0,317.0,16.0,510,1.3548387096774193,1.7419354838709675,1.5483870967741935,31,331,0.093655589123867
Wandsworth,2018,324400,Female,White,2251.0,1492.0,209.0,224.3823529411765,177.0,317.0,16.0,510,1.2727272727272727,1.5606060606060606,1.4166666666666663,132,331,0.3987915407854985
Wandsworth,2018,324400,Male,Asian,2251.0,1492.0,209.0,224.3823529411765,177.0,317.0,16.0,510,1.4,1.9,1.65,10,331,0.0302114803625377
Wandsworth,2018,324400,Male,Black,2251.0,1492.0,209.0,224.3823529411765,177.0,317.0,16.0,510,1.1538461538461535,1.6923076923076923,1.423076923076923,13,331,0.039274924471299
Wandsworth,2018,324400,Male,White,2251.0,1492.0,209.0,224.3823529411765,177.0,317.0,16.0,510,1.3865546218487397,1.815126050420168,1.600840336134454,119,331,0.3595166163141994
Wandsworth,2019,328828,Female,Asian,1843.0,1216.0,262.0,186.78571428571428,148.0,168.0,39.0,355,1.368421052631579,1.6842105263157894,1.526315789473684,19,322,0.0590062111801242
Wandsworth,2019,328828,Female,Black,1843.0,1216.0,262.0,186.78571428571428,148.0,168.0,39.0,355,1.5,1.7,1.6,20,322,0.062111801242236
Wandsworth,2019,328828,Female,White,1843.0,1216.0,262.0,186.78571428571428,148.0,168.0,39.0,355,1.3225806451612905,1.6774193548387095,1.5,124,322,0.3850931677018633
Wandsworth,2019,328828,Male,Asian,1843.0,1216.0,262.0,186.78571428571428,148.0,168.0,39.0,355,1.6,1.6,1.6,20,322,0.062111801242236
Wandsworth,2019,328828,Male,Black,1843.0,1216.0,262.0,186.78571428571428,148.0,168.0,39.0,355,1.1666666666666667,1.75,1.4583333333333337,12,322,0.0372670807453416
Wandsworth,2019,328828,Male,White,1843.0,1216.0,262.0,186.78571428571428,148.0,168.0,39.0,355,1.4251968503937007,1.7559055118110236,1.590551181102362,127,322,0.3944099378881988
Wandsworth,2020,332731,Female,Asian,2522.0,1140.0,446.0,191.02522935779817,149.0,228.0,60.0,437,1.7058823529411764,1.8823529411764703,1.7941176470588234,17,324,0.0524691358024691
Wandsworth,2020,332731,Female,Black,2522.0,1140.0,446.0,191.02522935779817,149.0,228.0,60.0,437,1.25,1.5416666666666667,1.3958333333333337,24,324,0.074074074074074
Wandsworth,2020,332731,Female,White,2522.0,1140.0,446.0,191.02522935779817,149.0,228.0,60.0,437,1.5319148936170213,1.7730496453900708,1.6524822695035462,141,324,0.4351851851851852
Wandsworth,2020,332731,Male,Asian,2522.0,1140.0,446.0,191.02522935779817,149.0,228.0,60.0,437,1.411764705882353,1.8823529411764703,1.6470588235294117,17,324,0.0524691358024691
Wandsworth,2020,332731,Male,Black,2522.0,1140.0,446.0,191.02522935779817,149.0,228.0,60.0,437,1.4,1.6,1.5,10,324,0.0308641975308641
Wandsworth,2020,332731,Male,White,2522.0,1140.0,446.0,191.02522935779817,149.0,228.0,60.0,437,1.5217391304347827,1.7043478260869565,1.6130434782608696,115,324,0.3549382716049383
Westminster,2017,250049,Female,Asian,8770.0,6804.0,939.0,112.66512166859792,345.0,515.0,14.0,874,1.5769230769230769,1.9230769230769231,1.75,26,284,0.0915492957746478
Westminster,2017,250049,Female,Black,8770.0,6804.0,939.0,112.66512166859792,345.0,515.0,14.0,874,1.5454545454545454,1.818181818181818,1.6818181818181817,11,284,0.0387323943661971
Westminster,2017,250049,Female,White,8770.0,6804.0,939.0,112.66512166859792,345.0,515.0,14.0,874,1.5,1.7448979591836735,1.6224489795918369,98,284,0.3450704225352112
Westminster,2017,250049,Male,Asian,8770.0,6804.0,939.0,112.66512166859792,345.0,515.0,14.0,874,1.625,2.25,1.9375,16,284,0.056338028169014
Westminster,2017,250049,Male,Black,8770.0,6804.0,939.0,112.66512166859792,345.0,515.0,14.0,874,1.0,2.0,1.5,5,284,0.0176056338028169
Westminster,2017,250049,Male,White,8770.0,6804.0,939.0,112.66512166859792,345.0,515.0,14.0,874,1.5078125,1.734375,1.62109375,128,284,0.4507042253521127
Westminster,2018,254375,Female,Asian,7480.0,3372.0,577.0,205.74217585692995,412.0,240.0,21.0,673,1.4166666666666667,1.7083333333333333,1.5625,24,327,0.073394495412844
Westminster,2018,254375,Female,Black,7480.0,3372.0,577.0,205.74217585692995,412.0,240.0,21.0,673,1.818181818181818,1.818181818181818,1.818181818181818,11,327,0.0336391437308868
Westminster,2018,254375,Female,White,7480.0,3372.0,577.0,205.74217585692995,412.0,240.0,21.0,673,1.435897435897436,1.7863247863247864,1.6111111111111112,117,327,0.3577981651376147
Westminster,2018,254375,Male,Asian,7480.0,3372.0,577.0,205.74217585692995,412.0,240.0,21.0,673,1.5925925925925926,1.8888888888888888,1.7407407407407407,27,327,0.0825688073394495
Westminster,2018,254375,Male,Black,7480.0,3372.0,577.0,205.74217585692995,412.0,240.0,21.0,673,1.1428571428571428,1.7142857142857142,1.4285714285714284,7,327,0.0214067278287461
Westminster,2018,254375,Male,White,7480.0,3372.0,577.0,205.74217585692995,412.0,240.0,21.0,673,1.624113475177305,1.900709219858156,1.7624113475177303,141,327,0.4311926605504587
Westminster,2019,258511,Female,Asian,7843.0,3365.0,677.0,204.68253968253967,364.0,177.0,29.0,570,1.5185185185185186,1.7407407407407407,1.6296296296296298,27,312,0.0865384615384615
Westminster,2019,258511,Female,Black,7843.0,3365.0,677.0,204.68253968253967,364.0,177.0,29.0,570,1.5714285714285714,1.7857142857142858,1.6785714285714286,14,312,0.0448717948717948
Westminster,2019,258511,Female,White,7843.0,3365.0,677.0,204.68253968253967,364.0,177.0,29.0,570,1.4903846153846154,1.7115384615384617,1.6009615384615383,104,312,0.3333333333333333
Westminster,2019,258511,Male,Asian,7843.0,3365.0,677.0,204.68253968253967,364.0,177.0,29.0,570,1.5,1.8,1.65,10,312,0.032051282051282
Westminster,2019,258511,Male,Black,7843.0,3365.0,677.0,204.68253968253967,364.0,177.0,29.0,570,1.375,1.75,1.5625,8,312,0.0256410256410256
Westminster,2019,258511,Male,White,7843.0,3365.0,677.0,204.68253968253967,364.0,177.0,29.0,570,1.5302013422818792,1.825503355704698,1.6778523489932886,149,312,0.4775641025641026
Westminster,2020,259981,Female,Asian,8402.0,2924.0,1297.0,197.545,213.0,145.0,46.0,404,1.5555555555555556,1.5925925925925926,1.574074074074074,27,317,0.085173501577287
Westminster,2020,259981,Female,Black,8402.0,2924.0,1297.0,197.545,213.0,145.0,46.0,404,1.4545454545454546,1.818181818181818,1.6363636363636362,11,317,0.0347003154574132
Westminster,2020,259981,Female,White,8402.0,2924.0,1297.0,197.545,213.0,145.0,46.0,404,1.5121951219512195,1.7398373983739837,1.6260162601626016,123,317,0.3880126182965299
Westminster,2020,259981,Male,Asian,8402.0,2924.0,1297.0,197.545,213.0,145.0,46.0,404,1.6,1.76,1.6800000000000002,25,317,0.0788643533123028
Westminster,2020,259981,Male,Black,8402.0,2924.0,1297.0,197.545,213.0,145.0,46.0,404,1.2857142857142858,1.7142857142857142,1.5,7,317,0.0220820189274447
Westminster,2020,259981,Male,White,8402.0,2924.0,1297.0,197.545,213.0,145.0,46.0,404,1.532258064516129,1.7419354838709675,1.6370967741935485,124,317,0.3911671924290221
